team,game_no,season_gu,ym,game_type,name,pos,min,fg2,fg3,ft,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts,min_dec,fg2_m,fg2_a,fg3_m,fg3_a,ft_m,ft_a,game_key,fg_m,fg_a,fg_pct,fg2_pct,fg3_pct,ft_pct,efg_pct,ts_pct,eff,opponent
BNK썸,10,046,202511,1,박혜진,G,33:38,4-9,1-4,1-1,1,8,9,3,4,0,2,0,12,33.63333333333333,4,9,1,4,1,1,46-202511-10,5,13,38.5,44.4,25.0,100.0,42.3,44.6,14,우리은행
BNK썸,10,046,202511,1,이소희,G,31:55,6-8,0-4,4-4,0,6,6,0,3,0,0,0,16,31.916666666666668,6,8,0,4,4,4,46-202511-10,6,12,50.0,75.0,0.0,100.0,50.0,58.1,16,우리은행
BNK썸,10,046,202511,1,안혜지,G,30:26,0-2,1-7,0-2,3,4,7,3,0,0,0,0,3,30.433333333333334,0,2,1,7,0,2,46-202511-10,1,9,11.1,0.0,14.3,0.0,16.7,15.2,3,우리은행
BNK썸,10,046,202511,1,김소니아,F,29:15,5-8,0-1,4-5,3,7,10,1,4,0,2,0,14,29.25,5,8,0,1,4,5,46-202511-10,5,9,55.6,62.5,0.0,80.0,55.6,62.5,18,우리은행
BNK썸,10,046,202511,1,변소정,F,24:28,2-7,0-0,0-0,3,2,5,0,2,1,1,0,4,24.466666666666665,2,7,0,0,0,0,46-202511-10,2,7,28.6,28.6,0.0,0.0,28.6,28.6,4,우리은행
BNK썸,10,046,202511,1,김정은,F,19:14,0-0,0-2,1-2,1,3,4,2,1,0,2,1,1,19.233333333333334,0,0,0,2,1,2,46-202511-10,0,2,0.0,0.0,0.0,50.0,0.0,17.4,3,우리은행
BNK썸,10,046,202511,1,이원정,G,11:06,1-2,0-1,0-0,0,0,0,0,1,0,0,0,2,11.1,1,2,0,1,0,0,46-202511-10,1,3,33.3,50.0,0.0,0.0,33.3,33.3,0,우리은행
BNK썸,10,046,202511,1,김도연,C,07:49,0-1,0-0,0-0,1,1,2,1,1,0,0,1,0,7.816666666666666,0,1,0,0,0,0,46-202511-10,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3,우리은행
BNK썸,10,046,202511,1,스나가와 나츠키,G,07:22,0-2,0-1,0-0,1,2,3,0,1,0,1,0,0,7.366666666666666,0,2,0,1,0,0,46-202511-10,0,3,0.0,0.0,0.0,0.0,0.0,0.0,-1,우리은행
BNK썸,10,046,202511,1,심수현,G,04:09,0-3,0-0,2-2,0,1,1,0,0,0,0,0,2,4.15,0,3,0,0,2,2,46-202511-10,0,3,0.0,0.0,0.0,100.0,0.0,25.8,0,우리은행
BNK썸,10,046,202511,1,박지수,F,00:38,0-0,0-0,0-0,0,0,0,0,0,0,1,0,0,0.6333333333333333,0,0,0,0,0,0,46-202511-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,우리은행
BNK썸,10,046,202511,1,팀합계,팀합계,200:00,18-42,2-20,12-16,13,34,47,10,17,1,9,2,54,200.0,18,42,2,20,12,16,46-202511-10,20,62,32.3,42.9,10.0,75.0,33.9,39.1,59,우리은행
우리은행,10,046,202511,1,이명관,F,38:23,5-8,0-3,0-0,1,0,1,0,3,0,1,0,10,38.38333333333333,5,8,0,3,0,0,46-202511-10,5,11,45.5,62.5,0.0,0.0,45.5,45.5,4,BNK썸
우리은행,10,046,202511,1,변하정,F,30:48,0-0,1-2,0-0,0,8,8,0,4,1,1,1,3,30.8,0,0,1,2,0,0,46-202511-10,1,2,50.0,0.0,50.0,0.0,75.0,75.0,11,BNK썸
우리은행,10,046,202511,1,강계리,G,27:37,1-7,0-2,0-1,1,2,3,0,4,0,0,0,2,27.616666666666667,1,7,0,2,0,1,46-202511-10,1,9,11.1,14.3,0.0,0.0,11.1,10.6,-4,BNK썸
우리은행,10,046,202511,1,김예진,F,26:08,0-1,0-2,0-0,1,5,6,0,0,0,0,0,0,26.133333333333333,0,1,0,2,0,0,46-202511-10,0,3,0.0,0.0,0.0,0.0,0.0,0.0,3,BNK썸
우리은행,10,046,202511,1,김단비,F,25:46,6-13,0-2,2-3,2,7,9,1,3,0,2,0,14,25.766666666666666,6,13,0,2,2,3,46-202511-10,6,15,40.0,46.2,0.0,66.7,40.0,42.9,12,BNK썸
우리은행,10,046,202511,1,세키 나나미,G,25:06,2-7,0-2,0-0,0,1,1,3,4,1,2,0,4,25.1,2,7,0,2,0,0,46-202511-10,2,9,22.2,28.6,0.0,0.0,22.2,22.2,0,BNK썸
우리은행,10,046,202511,1,이민지,G,16:24,2-5,1-5,3-4,0,0,0,0,1,2,0,0,10,16.4,2,5,1,5,3,4,46-202511-10,3,10,30.0,40.0,20.0,75.0,35.0,42.5,4,BNK썸
우리은행,10,046,202511,1,오니즈카 아야노,G,04:14,0-1,0-0,0-0,1,0,1,0,1,2,0,0,0,4.233333333333333,0,1,0,0,0,0,46-202511-10,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2,BNK썸
우리은행,10,046,202511,1,박혜미,F,03:22,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0,3.3666666666666667,0,0,0,0,0,0,46-202511-10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,BNK썸
우리은행,10,046,202511,1,심성영,G,02:12,1-1,0-0,0-0,0,0,0,1,0,0,0,0,2,2.2,1,1,0,0,0,0,46-202511-10,1,1,100.0,100.0,0.0,0.0,100.0,100.0,3,BNK썸
우리은행,10,046,202511,1,팀합계,팀합계,200:00,17-43,2-18,5-8,6,24,30,5,20,6,6,1,45,200.0,17,43,2,18,5,8,46-202511-10,19,61,31.1,39.5,11.1,62.5,32.8,34.9,36,BNK썸
KB스타즈,11,046,202511,1,송윤하,C,34:06,4-8,1-1,0-0,2,3,5,1,2,0,1,1,11,34.1,4,8,1,1,0,0,46-202511-11,5,9,55.6,50.0,100.0,0.0,61.1,61.1,13,하나은행
KB스타즈,11,046,202511,1,허예은,G,33:22,1-7,2-10,2-2,1,1,2,9,0,1,1,0,10,33.36666666666667,1,7,2,10,2,2,46-202511-11,3,17,17.6,14.3,20.0,100.0,23.5,28.0,7,하나은행
KB스타즈,11,046,202511,1,사카이 사라,G,31:16,2-8,1-3,0-0,2,4,6,1,4,2,1,0,7,31.266666666666666,2,8,1,3,0,0,46-202511-11,3,11,27.3,25.0,33.3,0.0,31.8,31.8,7,하나은행
KB스타즈,11,046,202511,1,나윤정,F,25:01,1-4,1-8,0-0,1,4,5,0,0,0,0,0,5,25.016666666666666,1,4,1,8,0,0,46-202511-11,2,12,16.7,25.0,12.5,0.0,20.8,20.8,0,하나은행
KB스타즈,11,046,202511,1,이채은,G,24:50,0-2,1-3,2-2,0,0,0,0,2,2,0,0,5,24.833333333333332,0,2,1,3,2,2,46-202511-11,1,5,20.0,0.0,33.3,100.0,30.0,42.5,3,하나은행
KB스타즈,11,046,202511,1,강이슬,F,24:25,3-11,3-5,2-2,6,3,9,1,5,0,1,1,17,24.416666666666668,3,11,3,5,2,2,46-202511-11,6,16,37.5,27.3,60.0,100.0,46.9,50.4,17,하나은행
KB스타즈,11,046,202511,1,양지수,F,15:12,0-1,0-1,0-0,0,2,2,0,1,2,0,0,0,15.2,0,1,0,1,0,0,46-202511-11,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2,하나은행
KB스타즈,11,046,202511,1,성수연,G,09:03,1-2,0-0,0-0,2,0,2,0,1,1,1,0,2,9.05,1,2,0,0,0,0,46-202511-11,1,2,50.0,50.0,0.0,0.0,50.0,50.0,3,하나은행
KB스타즈,11,046,202511,1,고현지,F,01:26,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,1.4333333333333333,0,0,0,0,0,0,46-202511-11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,하나은행
KB스타즈,11,046,202511,1,이여명,G,01:19,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0,1.3166666666666667,0,1,0,0,0,0,46-202511-11,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-1,하나은행
KB스타즈,11,046,202511,1,팀합계,팀합계,200:00,12-44,9-31,6-6,14,17,31,12,15,8,5,2,57,200.0,12,44,9,31,6,6,46-202511-11,21,75,28.0,27.3,29.0,100.0,34.0,36.7,51,하나은행
하나은행,11,046,202511,1,정현,F,33:51,1-2,1-4,0-0,3,7,10,3,2,0,1,2,5,33.85,1,2,1,4,0,0,46-202511-11,2,6,33.3,50.0,25.0,0.0,41.7,41.7,15,KB스타즈
하나은행,11,046,202511,1,정예림,G,32:17,2-4,0-1,0-0,2,6,8,3,2,1,0,1,4,32.28333333333333,2,4,0,1,0,0,46-202511-11,2,5,40.0,50.0,0.0,0.0,40.0,40.0,14,KB스타즈
하나은행,11,046,202511,1,박소희,G,30:57,3-6,1-6,4-4,1,4,5,3,1,0,3,0,13,30.95,3,6,1,6,4,4,46-202511-11,4,12,33.3,50.0,16.7,100.0,37.5,47.2,10,KB스타즈
하나은행,11,046,202511,1,이이지마 사키,F,30:27,6-10,2-3,2-2,5,5,10,1,1,1,1,0,20,30.45,6,10,2,3,2,2,46-202511-11,8,13,61.5,60.0,66.7,100.0,69.2,72.0,26,KB스타즈
하나은행,11,046,202511,1,고서연,G,22:04,1-3,1-5,0-0,1,3,4,4,2,0,3,0,5,22.066666666666666,1,3,1,5,0,0,46-202511-11,2,8,25.0,33.3,20.0,0.0,31.2,31.2,4,KB스타즈
하나은행,11,046,202511,1,진안,C,20:42,5-8,0-0,1-2,0,2,2,1,5,1,1,1,11,20.7,5,8,0,0,1,2,46-202511-11,5,8,62.5,62.5,0.0,50.0,62.5,61.9,11,KB스타즈
하나은행,11,046,202511,1,김정은,F,16:22,3-5,1-1,0-0,0,4,4,1,2,0,2,1,9,16.366666666666667,3,5,1,1,0,0,46-202511-11,4,6,66.7,60.0,100.0,0.0,75.0,75.0,11,KB스타즈
하나은행,11,046,202511,1,박진영,F,07:13,0-1,0-1,0-0,1,1,2,0,3,0,1,0,0,7.216666666666667,0,1,0,1,0,0,46-202511-11,0,2,0.0,0.0,0.0,0.0,0.0,0.0,-1,KB스타즈
하나은행,11,046,202511,1,양인영,C,06:07,0-2,0-0,0-0,1,0,1,0,0,0,2,0,0,6.116666666666666,0,2,0,0,0,0,46-202511-11,0,2,0.0,0.0,0.0,0.0,0.0,0.0,-3,KB스타즈
하나은행,11,046,202511,1,팀합계,팀합계,200:00,21-41,6-21,7-8,14,32,46,16,18,3,14,5,67,200.0,21,41,6,21,7,8,46-202511-11,27,62,43.5,51.2,28.6,87.5,48.4,51.1,87,KB스타즈
삼성생명,12,046,202511,1,이해란,F,35:32,11-17,0-2,8-10,2,6,8,0,1,2,0,0,30,35.53333333333333,11,17,0,2,8,10,46-202511-12,11,19,57.9,64.7,0.0,80.0,57.9,64.1,30,신한은행
삼성생명,12,046,202511,1,배혜윤,C,32:13,2-7,0-0,1-2,0,5,5,9,2,2,1,3,5,32.21666666666667,2,7,0,0,1,2,46-202511-12,2,7,28.6,28.6,0.0,50.0,28.6,31.7,17,신한은행
삼성생명,12,046,202511,1,강유림,F,30:03,0-0,0-1,2-2,1,3,4,0,2,0,1,3,2,30.05,0,0,0,1,2,2,46-202511-12,0,1,0.0,0.0,0.0,100.0,0.0,53.2,7,신한은행
삼성생명,12,046,202511,1,이주연,G,23:30,2-6,1-3,0-0,0,2,2,1,4,0,3,0,7,23.5,2,6,1,3,0,0,46-202511-12,3,9,33.3,33.3,33.3,0.0,38.9,38.9,1,신한은행
삼성생명,12,046,202511,1,윤예빈,G,22:39,3-3,1-3,2-6,1,3,4,0,3,2,0,0,11,22.65,3,3,1,3,2,6,46-202511-12,4,6,66.7,100.0,33.3,33.3,75.0,63.7,11,신한은행
삼성생명,12,046,202511,1,김아름,F,19:50,0-1,0-2,0-0,1,2,3,1,3,0,1,0,0,19.833333333333332,0,1,0,2,0,0,46-202511-12,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0,신한은행
삼성생명,12,046,202511,1,하마니시 나나미,G,18:54,1-2,1-2,1-2,0,0,0,1,1,0,1,0,6,18.9,1,2,1,2,1,2,46-202511-12,2,4,50.0,50.0,50.0,50.0,62.5,61.5,3,신한은행
삼성생명,12,046,202511,1,가와무라 미유키,C,09:26,1-2,0-1,0-0,0,0,0,0,1,1,0,0,2,9.433333333333334,1,2,0,1,0,0,46-202511-12,1,3,33.3,50.0,0.0,0.0,33.3,33.3,1,신한은행
삼성생명,12,046,202511,1,조수아,G,07:53,0-1,0-2,2-2,0,4,4,0,2,0,0,0,2,7.883333333333333,0,1,0,2,2,2,46-202511-12,0,3,0.0,0.0,0.0,100.0,0.0,25.8,3,신한은행
삼성생명,12,046,202511,1,팀합계,팀합계,200:00,20-39,3-16,16-24,5,25,30,12,19,7,7,6,65,200.0,20,39,3,16,16,24,46-202511-12,23,55,41.8,51.3,18.8,66.7,44.5,49.6,73,신한은행
신한은행,12,046,202511,1,김진영,F,40:00,6-10,1-3,0-0,3,9,12,6,3,0,1,0,15,40.0,6,10,1,3,0,0,46-202511-12,7,13,53.8,60.0,33.3,0.0,57.7,57.7,26,삼성생명
신한은행,12,046,202511,1,신이슬,G,35:00,3-8,2-6,6-6,2,1,3,2,5,1,2,1,18,35.0,3,8,2,6,6,6,46-202511-12,5,14,35.7,37.5,33.3,100.0,42.9,54.1,14,삼성생명
신한은행,12,046,202511,1,신지현,G,27:48,1-6,1-2,0-0,0,3,3,5,3,0,5,0,5,27.8,1,6,1,2,0,0,46-202511-12,2,8,25.0,16.7,50.0,0.0,31.2,31.2,2,삼성생명
신한은행,12,046,202511,1,최이샘,F,26:55,0-2,1-4,0-0,1,1,2,3,3,0,0,0,3,26.916666666666668,0,2,1,4,0,0,46-202511-12,1,6,16.7,0.0,25.0,0.0,25.0,25.0,3,삼성생명
신한은행,12,046,202511,1,미마 루이,C,26:06,5-9,0-2,2-2,1,7,8,1,4,1,2,0,12,26.1,5,9,0,2,2,2,46-202511-12,5,11,45.5,55.6,0.0,100.0,45.5,50.5,14,삼성생명
신한은행,12,046,202511,1,홍유순,F,24:35,0-2,0-2,0-0,2,4,6,2,3,1,1,0,0,24.583333333333332,0,2,0,2,0,0,46-202511-12,0,4,0.0,0.0,0.0,0.0,0.0,0.0,4,삼성생명
신한은행,12,046,202511,1,고나연,F,17:12,1-3,1-1,0-0,0,1,1,1,3,0,0,0,5,17.2,1,3,1,1,0,0,46-202511-12,2,4,50.0,33.3,100.0,0.0,62.5,62.5,5,삼성생명
신한은행,12,046,202511,1,이혜미,G,02:24,0-0,0-0,0-0,0,0,0,0,1,0,0,0,0,2.4,0,0,0,0,0,0,46-202511-12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,삼성생명
신한은행,12,046,202511,1,팀합계,팀합계,200:00,16-40,6-20,8-8,9,26,35,20,25,3,11,1,58,200.0,16,40,6,20,8,8,46-202511-12,22,60,36.7,40.0,30.0,100.0,41.7,45.7,68,삼성생명
KB스타즈,13,046,202511,1,허예은,G,38:44,3-4,2-7,2-2,1,2,3,8,2,1,2,0,14,38.733333333333334,3,4,2,7,2,2,46-202511-13,5,11,45.5,75.0,28.6,100.0,54.5,58.9,18,우리은행
KB스타즈,13,046,202511,1,강이슬,F,36:39,5-9,5-11,2-4,3,8,11,2,3,0,1,0,27,36.65,5,9,5,11,2,4,46-202511-13,10,20,50.0,55.6,45.5,50.0,62.5,62.0,27,우리은행
KB스타즈,13,046,202511,1,이채은,G,28:38,2-4,1-4,0-0,0,2,2,2,2,1,2,0,7,28.633333333333333,2,4,1,4,0,0,46-202511-13,3,8,37.5,50.0,25.0,0.0,43.8,43.8,5,우리은행
KB스타즈,13,046,202511,1,나윤정,F,26:54,1-4,3-10,0-0,1,3,4,1,3,0,0,0,11,26.9,1,4,3,10,0,0,46-202511-13,4,14,28.6,25.0,30.0,0.0,39.3,39.3,6,우리은행
KB스타즈,13,046,202511,1,사카이 사라,G,24:17,1-3,2-3,0-0,1,0,1,0,1,2,0,0,8,24.283333333333335,1,3,2,3,0,0,46-202511-13,3,6,50.0,33.3,66.7,0.0,66.7,66.7,8,우리은행
KB스타즈,13,046,202511,1,송윤하,C,22:09,1-2,0-1,0-0,3,4,7,3,3,0,1,2,2,22.15,1,2,0,1,0,0,46-202511-13,1,3,33.3,50.0,0.0,0.0,33.3,33.3,11,우리은행
KB스타즈,13,046,202511,1,성수연,G,16:59,0-2,0-3,0-0,0,5,5,2,4,1,0,0,0,16.983333333333334,0,2,0,3,0,0,46-202511-13,0,5,0.0,0.0,0.0,0.0,0.0,0.0,3,우리은행
KB스타즈,13,046,202511,1,양지수,F,05:40,0-1,0-0,0-0,0,0,0,0,1,0,0,0,0,5.666666666666667,0,1,0,0,0,0,46-202511-13,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-1,우리은행
KB스타즈,13,046,202511,1,팀합계,팀합계,200:00,13-29,13-39,4-6,9,24,33,18,19,5,6,2,69,200.0,13,29,13,39,4,6,46-202511-13,26,68,38.2,44.8,33.3,66.7,47.8,48.8,77,우리은행
우리은행,13,046,202511,1,김단비,F,40:00,9-18,1-4,4-8,5,12,17,6,2,2,3,1,25,40.0,9,18,1,4,4,8,46-202511-13,10,22,45.5,50.0,25.0,50.0,47.7,49.0,32,KB스타즈
우리은행,13,046,202511,1,이명관,F,40:00,6-13,1-1,4-4,1,8,9,1,3,0,4,0,19,40.0,6,13,1,1,4,4,46-202511-13,7,14,50.0,46.2,100.0,100.0,53.6,60.3,18,KB스타즈
우리은행,13,046,202511,1,심성영,G,35:00,0-0,3-5,1-2,2,2,4,0,3,1,0,0,10,35.0,0,0,3,5,1,2,46-202511-13,3,5,60.0,0.0,60.0,50.0,90.0,85.0,12,KB스타즈
우리은행,13,046,202511,1,강계리,G,32:24,0-4,1-2,0-0,2,3,5,4,4,0,0,0,3,32.4,0,4,1,2,0,0,46-202511-13,1,6,16.7,0.0,50.0,0.0,25.0,25.0,7,KB스타즈
우리은행,13,046,202511,1,김예진,F,17:21,1-1,0-2,0-0,0,3,3,0,2,1,0,0,2,17.35,1,1,0,2,0,0,46-202511-13,1,3,33.3,100.0,0.0,0.0,33.3,33.3,4,KB스타즈
우리은행,13,046,202511,1,변하정,F,10:36,0-0,0-1,0-0,0,0,0,0,1,0,0,0,0,10.6,0,0,0,1,0,0,46-202511-13,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-1,KB스타즈
우리은행,13,046,202511,1,이민지,G,10:33,1-1,0-3,1-1,0,2,2,0,0,0,1,0,3,10.55,1,1,0,3,1,1,46-202511-13,1,4,25.0,100.0,0.0,100.0,25.0,33.8,1,KB스타즈
우리은행,13,046,202511,1,세키 나나미,G,06:53,0-0,0-0,0-0,0,0,0,1,0,0,1,0,0,6.883333333333333,0,0,0,0,0,0,46-202511-13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,KB스타즈
우리은행,13,046,202511,1,오니즈카 아야노,G,05:12,0-0,1-3,0-0,0,0,0,0,1,0,1,0,3,5.2,0,0,1,3,0,0,46-202511-13,1,3,33.3,0.0,33.3,0.0,50.0,50.0,0,KB스타즈
우리은행,13,046,202511,1,박혜미,F,02:01,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,2.0166666666666666,0,0,0,0,0,0,46-202511-13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,KB스타즈
우리은행,13,046,202511,1,팀합계,팀합계,200:00,17-37,7-21,10-15,10,30,40,12,16,4,10,1,65,200.0,17,37,7,21,10,15,46-202511-13,24,58,41.4,45.9,33.3,66.7,47.4,50.3,73,KB스타즈
BNK썸,14,046,202512,1,이소희,G,36:13,4-11,1-2,0-0,1,4,5,1,1,2,0,0,11,36.21666666666667,4,11,1,2,0,0,46-202512-14,5,13,38.5,36.4,50.0,0.0,42.3,42.3,11,하나은행
BNK썸,14,046,202512,1,박혜진,G,34:21,1-4,2-3,5-6,2,1,3,1,1,0,0,0,13,34.35,1,4,2,3,5,6,46-202512-14,3,7,42.9,25.0,66.7,83.3,57.1,67.4,12,하나은행
BNK썸,14,046,202512,1,안혜지,G,33:34,3-7,2-9,0-0,1,2,3,4,3,0,0,0,12,33.56666666666667,3,7,2,9,0,0,46-202512-14,5,16,31.2,42.9,22.2,0.0,37.5,37.5,8,하나은행
BNK썸,14,046,202512,1,김소니아,F,33:01,1-8,1-2,3-4,2,3,5,3,3,1,2,0,8,33.016666666666666,1,8,1,2,3,4,46-202512-14,2,10,20.0,12.5,50.0,75.0,25.0,34.0,6,하나은행
BNK썸,14,046,202512,1,변소정,F,18:41,1-3,0-0,1-1,0,0,0,1,3,0,1,0,3,18.683333333333334,1,3,0,0,1,1,46-202512-14,1,3,33.3,33.3,0.0,100.0,33.3,43.6,1,하나은행
BNK썸,14,046,202512,1,김도연,C,15:41,0-2,0-0,0-2,3,2,5,0,2,0,2,0,0,15.683333333333334,0,2,0,0,0,2,46-202512-14,0,2,0.0,0.0,0.0,0.0,0.0,0.0,-1,하나은행
BNK썸,14,046,202512,1,김정은,F,13:39,0-3,0-0,0-0,1,2,3,0,0,0,0,0,0,13.65,0,3,0,0,0,0,46-202512-14,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0,하나은행
BNK썸,14,046,202512,1,스나가와 나츠키,G,06:01,0-0,0-0,2-2,0,0,0,0,1,0,0,0,2,6.016666666666667,0,0,0,0,2,2,46-202512-14,0,0,0.0,0.0,0.0,100.0,0.0,113.6,2,하나은행
BNK썸,14,046,202512,1,이원정,G,04:40,0-1,0-0,0-0,1,0,1,1,0,0,0,0,0,4.666666666666667,0,1,0,0,0,0,46-202512-14,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,하나은행
BNK썸,14,046,202512,1,박성진,C,02:36,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0,2.6,0,1,0,0,0,0,46-202512-14,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-1,하나은행
BNK썸,14,046,202512,1,심수현,G,00:59,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0.9833333333333333,0,0,0,0,0,0,46-202512-14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,하나은행
BNK썸,14,046,202512,1,김민아,G,00:34,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0.5666666666666667,0,0,0,0,0,0,46-202512-14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,하나은행
BNK썸,14,046,202512,1,팀합계,팀합계,200:00,10-40,6-16,11-15,11,14,25,11,14,3,5,0,49,200.0,10,40,6,16,11,15,46-202512-14,16,56,28.6,25.0,37.5,73.3,33.9,39.1,39,하나은행
하나은행,14,046,202512,1,이이지마 사키,F,33:41,4-8,2-6,0-0,4,3,7,2,2,1,0,1,14,33.68333333333333,4,8,2,6,0,0,46-202512-14,6,14,42.9,50.0,33.3,0.0,50.0,50.0,17,BNK썸
하나은행,14,046,202512,1,진안,C,32:30,10-18,0-0,0-0,4,7,11,1,1,0,2,0,20,32.5,10,18,0,0,0,0,46-202512-14,10,18,55.6,55.6,0.0,0.0,55.6,55.6,22,BNK썸
하나은행,14,046,202512,1,박소희,G,27:32,1-3,1-4,2-2,1,1,2,2,3,0,3,1,7,27.533333333333335,1,3,1,4,2,2,46-202512-14,2,7,28.6,33.3,25.0,100.0,35.7,44.4,4,BNK썸
하나은행,14,046,202512,1,정현,F,27:14,1-2,0-1,0-0,0,4,4,2,4,0,1,1,2,27.233333333333334,1,2,0,1,0,0,46-202512-14,1,3,33.3,50.0,0.0,0.0,33.3,33.3,6,BNK썸
하나은행,14,046,202512,1,정예림,G,24:32,0-2,2-2,0-0,2,4,6,4,3,1,0,0,6,24.533333333333335,0,2,2,2,0,0,46-202512-14,2,4,50.0,0.0,100.0,0.0,75.0,75.0,15,BNK썸
하나은행,14,046,202512,1,김정은,F,21:32,2-8,1-5,0-0,2,5,7,0,2,1,1,2,7,21.533333333333335,2,8,1,5,0,0,46-202512-14,3,13,23.1,25.0,20.0,0.0,26.9,26.9,6,BNK썸
하나은행,14,046,202512,1,박진영,F,15:38,1-1,0-1,0-0,1,0,1,0,0,0,1,0,2,15.633333333333333,1,1,0,1,0,0,46-202512-14,1,2,50.0,100.0,0.0,0.0,50.0,50.0,1,BNK썸
하나은행,14,046,202512,1,고서연,G,08:53,0-1,0-0,0-0,0,0,0,2,2,0,0,0,0,8.883333333333333,0,1,0,0,0,0,46-202512-14,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,BNK썸
하나은행,14,046,202512,1,양인영,C,08:28,0-0,0-0,2-2,1,0,1,1,1,0,1,0,2,8.466666666666667,0,0,0,0,2,2,46-202512-14,0,0,0.0,0.0,0.0,100.0,0.0,113.6,3,BNK썸
하나은행,14,046,202512,1,팀합계,팀합계,200:00,19-43,6-19,4-4,15,24,39,14,18,3,9,5,60,200.0,19,43,6,19,4,4,46-202512-14,25,62,40.3,44.2,31.6,100.0,45.2,47.1,75,BNK썸
BNK썸,15,046,202512,1,안혜지,G,39:47,3-6,3-7,0-1,0,2,2,4,3,1,2,0,15,39.78333333333333,3,6,3,7,0,1,46-202512-15,6,13,46.2,50.0,42.9,0.0,57.7,55.8,12,삼성생명
BNK썸,15,046,202512,1,박혜진,G,38:33,1-1,1-3,3-4,0,2,2,3,1,1,0,0,8,38.55,1,1,1,3,3,4,46-202512-15,2,4,50.0,100.0,33.3,75.0,62.5,69.4,11,삼성생명
BNK썸,15,046,202512,1,김소니아,F,35:34,9-16,0-1,5-5,2,6,8,5,4,2,2,0,23,35.56666666666667,9,16,0,1,5,5,46-202512-15,9,17,52.9,56.2,0.0,100.0,52.9,59.9,28,삼성생명
BNK썸,15,046,202512,1,이소희,G,34:07,3-9,0-0,2-2,2,3,5,2,4,0,0,0,8,34.11666666666667,3,9,0,0,2,2,46-202512-15,3,9,33.3,33.3,0.0,100.0,33.3,40.5,9,삼성생명
BNK썸,15,046,202512,1,김도연,C,19:04,1-8,0-0,2-4,3,1,4,0,3,0,0,0,4,19.066666666666666,1,8,0,0,2,4,46-202512-15,1,8,12.5,12.5,0.0,50.0,12.5,20.5,-1,삼성생명
BNK썸,15,046,202512,1,김정은,F,15:13,3-4,2-2,0-1,1,1,2,0,3,0,1,0,12,15.216666666666667,3,4,2,2,0,1,46-202512-15,5,6,83.3,75.0,100.0,0.0,100.0,93.2,11,삼성생명
BNK썸,15,046,202512,1,변소정,F,08:25,0-1,0-0,0-0,1,0,1,0,0,0,0,0,0,8.416666666666666,0,1,0,0,0,0,46-202512-15,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,삼성생명
BNK썸,15,046,202512,1,스나가와 나츠키,G,06:28,0-0,0-2,2-2,0,3,3,1,2,1,0,0,2,6.466666666666667,0,0,0,2,2,2,46-202512-15,0,2,0.0,0.0,0.0,100.0,0.0,34.7,5,삼성생명
BNK썸,15,046,202512,1,이원정,G,02:49,0-2,0-0,0-0,0,0,0,0,1,0,0,0,0,2.8166666666666664,0,2,0,0,0,0,46-202512-15,0,2,0.0,0.0,0.0,0.0,0.0,0.0,-2,삼성생명
BNK썸,15,046,202512,1,팀합계,팀합계,200:00,20-47,6-15,14-19,9,18,27,15,21,5,5,0,72,200.0,20,47,6,15,14,19,46-202512-15,26,62,41.9,42.6,40.0,73.7,46.8,51.2,73,삼성생명
삼성생명,15,046,202512,1,이해란,F,36:06,7-14,1-2,2-2,0,5,5,0,3,0,1,3,19,36.1,7,14,1,2,2,2,46-202512-15,8,16,50.0,50.0,50.0,100.0,53.1,56.3,18,BNK썸
삼성생명,15,046,202512,1,강유림,F,35:46,7-11,0-4,3-3,1,0,1,1,4,0,2,0,17,35.766666666666666,7,11,0,4,3,3,46-202512-15,7,15,46.7,63.6,0.0,100.0,46.7,52.1,9,BNK썸
