season_gu,game_type,ym,game_no,game_key,team,min_total,fg2_m,fg2_a,fg3_m,fg3_a,ft_m,ft_a,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts_for,fg_m,fg_a,fg_pct,fg2_pct,fg3_pct,ft_pct,efg_pct,ts_pct,eff,opponent,pts_against,margin,win,pts
034,0,201311,5,34-0-201311-5,KDB생명,225.0,27,54,6,13,28,33,11,19,30,22,26,7,13,2,100,33,67,49.3,50.0,46.2,84.8,53.7,61.3,109,KB스타즈,105,-5,False,100
034,0,201311,6,34-0-201311-6,KEB하나,200.0,16,41,6,17,19,26,8,32,40,13,19,3,12,3,69,22,58,37.9,39.0,35.3,73.1,43.1,49.7,73,우리은행,72,-3,False,69
034,0,201311,6,34-0-201311-6,우리은행,200.0,21,60,6,12,12,16,13,31,44,10,19,8,9,2,72,27,72,37.5,35.0,50.0,75.0,41.7,45.5,78,KEB하나,69,3,True,72
034,1,201311,1,34-1-201311-1,신한은행,200.0,17,37,14,30,3,3,12,15,27,17,17,4,10,4,79,31,67,46.3,45.9,46.7,100.0,56.7,57.8,85,우리은행,85,-6,False,79
034,1,201311,1,34-1-201311-1,우리은행,200.0,29,45,5,8,12,19,4,22,26,20,13,4,9,4,85,34,53,64.2,64.4,62.5,63.2,68.9,69.3,104,신한은행,79,6,True,85
034,1,201311,2,34-1-201311-2,KB스타즈,200.0,22,42,9,21,15,24,11,21,32,8,18,11,9,1,86,31,63,49.2,52.4,42.9,62.5,56.3,58.5,88,삼성생명,69,17,True,86
034,1,201311,2,34-1-201311-2,삼성생명,200.0,27,44,3,13,6,12,7,25,32,16,24,5,17,2,69,30,57,52.6,61.4,23.1,50.0,55.3,55.4,74,KB스타즈,86,-17,False,69
034,1,201311,3,34-1-201311-3,KDB생명,200.0,21,46,7,13,13,18,11,17,28,16,20,9,14,3,76,28,59,47.5,45.7,53.8,72.2,53.4,56.8,82,KEB하나,74,2,True,76
034,1,201311,3,34-1-201311-3,KEB하나,200.0,21,39,5,17,17,19,11,20,31,18,21,8,13,2,74,26,56,46.4,53.8,29.4,89.5,50.9,57.5,88,KDB생명,76,-2,False,74
034,1,201311,4,34-1-201311-4,삼성생명,200.0,21,55,5,14,8,9,14,21,35,9,12,7,8,2,65,26,69,37.7,38.2,35.7,88.9,41.3,44.5,66,신한은행,72,-7,False,65
034,1,201311,4,34-1-201311-4,신한은행,200.0,26,47,5,18,5,6,11,28,39,17,17,7,12,7,72,31,65,47.7,55.3,27.8,83.3,51.5,53.2,95,삼성생명,65,7,True,72
034,1,201311,5,34-1-201311-5,KDB생명,200.0,15,36,5,13,14,16,9,24,33,13,22,4,19,3,59,20,49,40.8,41.7,38.5,87.5,45.9,52.6,62,우리은행,69,-10,False,59
034,1,201311,5,34-1-201311-5,우리은행,200.0,19,46,4,10,19,24,8,19,27,11,18,9,9,2,69,23,56,41.1,41.3,40.0,79.2,44.6,51.8,71,KDB생명,59,10,True,69
034,1,201311,6,34-1-201311-6,KB스타즈,200.0,17,38,9,25,11,12,5,24,29,14,17,11,12,2,72,26,63,41.3,44.7,36.0,91.7,48.4,52.7,78,KEB하나,63,9,True,72
034,1,201311,6,34-1-201311-6,KEB하나,200.0,18,32,6,23,9,15,5,31,36,13,19,9,21,3,63,24,55,43.6,56.2,26.1,60.0,49.1,51.1,66,KB스타즈,72,-9,False,63
034,1,201311,7,34-1-201311-7,삼성생명,200.0,14,47,2,14,20,25,16,21,37,7,16,8,15,1,54,16,61,26.2,29.8,14.3,80.0,27.9,37.5,42,우리은행,72,-18,False,54
034,1,201311,7,34-1-201311-7,우리은행,200.0,27,45,2,9,12,17,6,26,32,14,25,8,18,3,72,29,54,53.7,60.0,22.2,70.6,55.6,58.6,81,삼성생명,54,18,True,72
034,1,201311,8,34-1-201311-8,KDB생명,200.0,15,39,6,15,11,17,14,21,35,12,15,6,16,3,59,21,54,38.9,38.5,40.0,64.7,44.4,48.0,60,신한은행,72,-13,False,59
034,1,201311,8,34-1-201311-8,신한은행,200.0,18,43,8,16,12,12,10,18,28,19,20,10,11,2,72,26,59,44.1,41.9,50.0,100.0,50.8,56.0,87,KDB생명,59,13,True,72
034,1,201311,9,34-1-201311-9,KEB하나,200.0,19,46,4,19,11,16,12,25,37,16,19,7,15,2,61,23,65,35.4,41.3,21.1,68.8,38.5,42.3,61,삼성생명,70,-9,False,61
034,1,201311,9,34-1-201311-9,삼성생명,200.0,17,42,7,17,15,18,7,27,34,16,21,8,13,5,70,24,59,40.7,40.5,41.2,83.3,46.6,52.3,82,KEB하나,61,9,True,70
034,1,201311,10,34-1-201311-10,KB스타즈,200.0,22,46,4,19,11,15,9,23,32,12,17,7,8,3,67,26,65,40.0,47.8,21.1,73.3,43.1,46.8,70,신한은행,72,-5,False,67
034,1,201311,10,34-1-201311-10,신한은행,200.0,27,62,2,13,12,12,17,31,48,8,17,6,11,5,72,29,75,38.7,43.5,15.4,100.0,40.0,44.8,82,KB스타즈,67,5,True,72
034,1,201311,11,34-1-201311-11,KEB하나,200.0,19,48,2,11,6,7,6,18,24,10,18,6,13,3,50,21,59,35.6,39.6,18.2,85.7,37.3,40.3,41,우리은행,63,-13,False,50
034,1,201311,11,34-1-201311-11,우리은행,200.0,25,49,2,9,7,14,10,30,40,18,16,10,14,3,63,27,58,46.6,51.0,22.2,50.0,48.3,49.1,82,KEB하나,50,13,True,63
034,1,201311,12,34-1-201311-12,KDB생명,200.0,23,40,6,18,10,15,13,23,36,19,20,8,13,4,74,29,58,50.0,57.5,33.3,66.7,55.2,57.3,94,삼성생명,53,21,True,74
034,1,201311,12,34-1-201311-12,삼성생명,200.0,17,36,5,18,4,10,7,17,24,10,19,3,15,3,53,22,54,40.7,47.2,27.8,40.0,45.4,45.4,40,KDB생명,74,-21,False,53
034,1,201311,13,34-1-201311-13,KB스타즈,200.0,18,42,7,19,13,18,10,20,30,14,16,11,15,4,70,25,61,41.0,42.9,36.8,72.2,46.7,50.8,73,우리은행,75,-5,False,70
034,1,201311,13,34-1-201311-13,우리은행,200.0,26,47,4,15,11,13,10,28,38,16,19,5,15,3,75,30,62,48.4,55.3,26.7,84.6,51.6,55.4,88,KB스타즈,70,5,True,75
034,1,201311,14,34-1-201311-14,KEB하나,200.0,23,42,5,10,8,12,11,21,32,13,18,5,16,4,69,28,52,53.8,54.8,50.0,66.7,58.7,60.2,79,신한은행,67,2,True,69
034,1,201311,14,34-1-201311-14,신한은행,200.0,24,46,4,21,7,9,15,12,27,11,18,10,9,2,67,28,67,41.8,52.2,19.0,77.8,44.8,47.2,67,KEB하나,69,-2,False,67
034,1,201311,15,34-1-201311-15,KB스타즈,200.0,18,38,9,27,5,9,15,28,43,14,20,8,12,4,68,27,65,41.5,47.4,33.3,55.6,48.5,49.3,83,KDB생명,50,18,True,68
034,1,201311,15,34-1-201311-15,KDB생명,200.0,17,44,2,19,10,16,15,26,41,14,15,5,11,5,50,19,63,30.2,38.6,10.5,62.5,31.7,35.7,54,KB스타즈,68,-18,False,50
034,1,201311,16,34-1-201311-16,삼성생명,200.0,22,34,2,8,12,17,2,17,19,16,17,8,12,2,62,24,42,57.1,64.7,25.0,70.6,59.5,62.7,72,우리은행,63,-1,False,62
034,1,201311,16,34-1-201311-16,우리은행,200.0,18,43,7,16,6,8,18,16,34,19,18,4,17,2,63,25,59,42.4,41.9,43.8,75.0,48.3,50.4,69,삼성생명,62,1,True,63
034,1,201311,17,34-1-201311-17,KEB하나,200.0,17,32,6,18,17,21,5,26,31,18,23,4,17,5,69,23,50,46.0,53.1,33.3,81.0,52.0,58.2,79,신한은행,70,-1,False,69
034,1,201311,17,34-1-201311-17,신한은행,200.0,18,39,5,19,19,24,6,21,27,15,19,9,13,2,70,23,58,39.7,46.2,26.3,79.2,44.0,51.1,70,KEB하나,69,1,True,70
034,1,201311,18,34-1-201311-18,KB스타즈,200.0,11,32,10,25,11,16,6,17,23,12,20,6,9,2,63,21,57,36.8,34.4,40.0,68.8,45.6,49.2,56,KDB생명,70,-7,False,63
034,1,201311,18,34-1-201311-18,KDB생명,200.0,19,40,6,16,14,14,10,30,40,17,17,6,16,5,70,25,56,44.6,47.5,37.5,100.0,50.0,56.3,91,KB스타즈,63,7,True,70
034,1,201312,19,34-1-201312-19,삼성생명,200.0,18,36,6,17,11,13,9,19,28,15,17,4,15,1,65,24,53,45.3,50.0,35.3,84.6,50.9,55.3,67,신한은행,59,6,True,65
034,1,201312,19,34-1-201312-19,신한은행,200.0,18,39,5,19,8,10,13,16,29,14,15,7,13,3,59,23,58,39.7,46.2,26.3,80.0,44.0,47.3,62,삼성생명,65,-6,False,59
034,1,201312,20,34-1-201312-20,KB스타즈,200.0,15,38,6,20,16,27,6,15,21,12,19,9,12,1,64,21,58,36.2,39.5,30.0,59.3,41.4,45.8,47,우리은행,77,-13,False,64
034,1,201312,20,34-1-201312-20,우리은행,200.0,27,52,4,10,11,17,17,26,43,18,23,7,19,3,77,31,62,50.0,51.9,40.0,64.7,53.2,55.4,92,KB스타즈,64,13,True,77
034,1,201312,21,34-1-201312-21,KEB하나,200.0,15,36,7,14,9,17,4,18,22,14,17,7,10,5,60,22,50,44.0,41.7,50.0,52.9,51.0,52.2,62,삼성생명,57,3,True,60
034,1,201312,21,34-1-201312-21,삼성생명,200.0,18,38,5,21,6,7,8,23,31,13,22,7,12,3,57,23,59,39.0,47.4,23.8,85.7,43.2,45.9,62,KEB하나,60,-3,False,57
034,1,201312,22,34-1-201312-22,KDB생명,200.0,25,46,3,11,12,14,9,21,30,15,18,3,10,6,71,28,57,49.1,54.3,27.3,85.7,51.8,56.2,84,신한은행,75,-4,False,71
034,1,201312,22,34-1-201312-22,신한은행,200.0,20,44,6,20,17,18,12,19,31,15,19,4,5,1,75,26,64,40.6,45.5,30.0,94.4,45.3,52.1,82,KDB생명,71,4,True,75
034,1,201312,23,34-1-201312-23,KEB하나,200.0,15,38,5,17,8,10,9,15,24,14,19,8,13,3,53,20,55,36.4,39.5,29.4,80.0,40.9,44.6,52,우리은행,66,-13,False,53
034,1,201312,23,34-1-201312-23,우리은행,200.0,21,39,6,15,6,9,10,25,35,13,14,6,16,2,66,27,54,50.0,53.8,40.0,66.7,55.6,56.9,76,KEB하나,53,13,True,66
034,1,201312,24,34-1-201312-24,KB스타즈,200.0,19,38,2,13,14,16,6,20,26,7,20,7,13,7,58,21,51,41.2,50.0,15.4,87.5,43.1,50.0,60,삼성생명,57,1,True,58
034,1,201312,24,34-1-201312-24,삼성생명,200.0,16,43,6,18,7,13,16,21,37,15,19,6,15,1,57,22,61,36.1,37.2,33.3,53.8,41.0,42.7,56,KB스타즈,58,-1,False,57
034,1,201312,25,34-1-201312-25,KDB생명,200.0,19,41,5,21,7,8,15,23,38,15,16,4,12,1,60,24,62,38.7,46.3,23.8,87.5,42.7,45.8,67,우리은행,65,-5,False,60
034,1,201312,25,34-1-201312-25,우리은행,200.0,22,43,5,13,6,8,6,23,29,18,19,6,11,2,65,27,56,48.2,51.2,38.5,75.0,52.7,54.6,78,KDB생명,60,5,True,65
034,1,201312,26,34-1-201312-26,KB스타즈,200.0,24,57,4,16,13,15,15,19,34,13,15,9,8,3,73,28,73,38.4,42.1,25.0,86.7,41.1,45.9,77,신한은행,68,5,True,73
034,1,201312,26,34-1-201312-26,신한은행,200.0,18,33,9,24,5,7,7,25,32,18,22,5,14,1,68,27,57,47.4,54.5,37.5,71.4,55.3,56.6,78,KB스타즈,73,-5,False,68
034,1,201312,27,34-1-201312-27,KDB생명,200.0,18,36,5,18,10,13,4,23,27,12,22,10,14,3,61,23,54,42.6,50.0,27.8,76.9,47.2,51.1,65,KEB하나,52,9,True,61
034,1,201312,27,34-1-201312-27,KEB하나,200.0,13,34,2,16,20,21,9,23,32,13,21,7,21,6,52,15,50,30.0,38.2,12.5,95.2,32.0,43.9,53,KDB생명,61,-9,False,52
034,1,201312,28,34-1-201312-28,신한은행,200.0,18,45,8,26,14,16,14,20,34,14,23,9,9,5,74,26,71,36.6,40.0,30.8,87.5,42.3,47.4,80,우리은행,71,3,True,74
034,1,201312,28,34-1-201312-28,우리은행,200.0,19,51,5,11,18,21,13,28,41,13,19,7,15,5,71,24,62,38.7,37.3,45.5,85.7,42.7,49.8,81,신한은행,74,-3,False,71
034,1,201312,29,34-1-201312-29,KB스타즈,200.0,16,38,9,19,18,22,7,12,19,13,24,13,14,1,77,25,57,43.9,42.1,47.4,81.8,51.8,57.7,73,KEB하나,82,-5,False,77
034,1,201312,29,34-1-201312-29,KEB하나,200.0,28,43,3,12,17,22,10,26,36,18,23,9,21,2,82,31,55,56.4,65.1,25.0,77.3,59.1,63.4,97,KB스타즈,77,5,True,82
034,1,201312,30,34-1-201312-30,KDB생명,225.0,21,35,9,18,14,17,10,24,34,18,16,4,18,4,83,30,53,56.6,60.0,50.0,82.4,65.1,68.6,99,삼성생명,74,9,True,83
034,1,201312,30,34-1-201312-30,삼성생명,225.0,23,51,5,19,13,18,18,13,31,11,21,14,11,1,74,28,70,40.0,45.1,26.3,72.2,43.6,47.5,73,KDB생명,83,-9,False,74
034,1,201312,31,34-1-201312-31,신한은행,200.0,12,37,8,29,12,13,11,22,33,13,23,6,11,9,60,20,66,30.3,32.4,27.6,92.3,36.4,41.8,63,우리은행,68,-8,False,60
034,1,201312,31,34-1-201312-31,우리은행,200.0,23,51,3,9,13,18,10,30,40,16,17,7,13,7,68,26,60,43.3,45.1,33.3,72.2,45.8,50.1,86,신한은행,60,8,True,68
034,1,201312,32,34-1-201312-32,KDB생명,200.0,16,33,5,15,15,20,7,20,27,15,15,7,13,4,62,21,48,43.8,48.5,33.3,75.0,49.0,54.6,70,삼성생명,71,-9,False,62
034,1,201312,32,34-1-201312-32,삼성생명,200.0,17,43,8,21,13,13,15,20,35,16,22,9,11,5,71,25,64,39.1,39.5,38.1,100.0,45.3,50.9,86,KDB생명,62,9,True,71
034,1,201312,33,34-1-201312-33,KB스타즈,200.0,21,34,11,23,9,14,7,15,22,17,20,8,5,5,84,32,57,56.1,61.8,47.8,64.3,65.8,66.5,101,KEB하나,70,14,True,84
034,1,201312,33,34-1-201312-33,KEB하나,200.0,21,44,6,15,10,12,13,18,31,16,16,2,15,1,70,27,59,45.8,47.7,40.0,83.3,50.8,54.4,71,KB스타즈,84,-14,False,70
034,1,201312,34,34-1-201312-34,삼성생명,200.0,21,51,2,7,11,15,8,15,23,13,16,8,8,2,59,23,58,39.7,41.2,28.6,73.3,41.4,45.7,58,우리은행,65,-6,False,59
034,1,201312,34,34-1-201312-34,우리은행,200.0,21,42,4,10,11,13,10,26,36,16,15,2,18,6,65,25,52,48.1,50.0,40.0,84.6,51.9,56.3,78,삼성생명,59,6,True,65
034,1,201312,35,34-1-201312-35,KB스타즈,200.0,16,42,9,19,22,25,8,19,27,16,20,3,7,2,81,25,61,41.0,38.1,47.4,88.0,48.4,56.2,83,신한은행,92,-11,False,81
034,1,201312,35,34-1-201312-35,신한은행,200.0,26,50,10,18,10,13,13,24,37,26,26,3,10,5,92,36,68,52.9,52.0,55.6,76.9,60.3,62.4,118,KB스타즈,81,11,True,92
034,1,201312,36,34-1-201312-36,KDB생명,200.0,15,33,8,15,8,12,6,22,28,17,20,5,16,4,62,23,48,47.9,45.5,53.3,66.7,56.2,58.2,71,KEB하나,58,4,True,62
034,1,201312,36,34-1-201312-36,KEB하나,200.0,17,42,5,16,9,12,12,17,29,15,18,7,11,4,58,22,58,37.9,40.5,31.2,75.0,42.2,45.8,63,KDB생명,62,-4,False,58
034,1,201312,37,34-1-201312-37,삼성생명,200.0,20,48,2,13,5,10,15,26,41,14,17,9,13,0,51,22,61,36.1,41.7,15.4,50.0,37.7,39.0,58,신한은행,60,-9,False,51
034,1,201312,37,34-1-201312-37,신한은행,200.0,17,42,6,15,8,14,9,24,33,10,16,6,9,5,60,23,57,40.4,40.5,40.0,57.1,45.6,47.5,65,삼성생명,51,9,True,60
034,1,201312,38,34-1-201312-38,KB스타즈,200.0,17,40,12,26,10,11,10,18,28,15,15,6,6,5,80,29,66,43.9,42.5,46.2,90.9,53.0,56.5,90,우리은행,77,3,True,80
034,1,201312,38,34-1-201312-38,우리은행,200.0,23,44,8,17,7,10,6,21,27,19,17,3,10,4,77,31,61,50.8,52.3,47.1,70.0,57.4,58.9,87,KB스타즈,80,-3,False,77
034,1,201312,39,34-1-201312-39,KB스타즈,200.0,19,42,8,23,14,15,11,15,26,11,22,9,9,1,76,27,65,41.5,45.2,34.8,93.3,47.7,53.1,75,KDB생명,59,17,True,76
034,1,201312,39,34-1-201312-39,KDB생명,200.0,19,37,4,17,9,12,14,24,38,14,15,3,19,4,59,23,54,42.6,51.4,23.5,75.0,46.3,49.8,65,KB스타즈,76,-17,False,59
034,1,201312,40,34-1-201312-40,KEB하나,200.0,13,34,1,21,7,12,12,20,32,8,17,3,12,5,36,14,55,25.5,38.2,4.8,58.3,26.4,29.9,26,삼성생명,50,-14,False,36
034,1,201312,40,34-1-201312-40,삼성생명,200.0,18,49,2,10,8,10,16,24,40,13,20,10,12,2,50,20,59,33.9,36.7,20.0,80.0,35.6,39.4,62,KEB하나,36,14,True,50
034,1,201312,41,34-1-201312-41,KDB생명,200.0,21,36,5,18,10,12,11,20,31,22,22,3,18,7,67,26,54,48.1,58.3,27.8,83.3,52.8,56.5,82,우리은행,74,-7,False,67
034,1,201312,41,34-1-201312-41,우리은행,200.0,21,50,6,10,14,22,14,13,27,14,17,11,11,2,74,27,60,45.0,42.0,60.0,63.6,50.0,53.1,76,KDB생명,67,7,True,74
034,1,201312,42,34-1-201312-42,KEB하나,200.0,22,45,1,10,18,31,12,23,35,14,20,8,17,2,65,23,55,41.8,48.9,10.0,58.1,42.7,47.3,62,신한은행,84,-19,False,65
034,1,201312,42,34-1-201312-42,신한은행,200.0,20,37,9,20,17,23,6,28,34,16,26,10,15,1,84,29,57,50.9,54.1,45.0,73.9,58.8,62.6,96,KEB하나,65,19,True,84
034,1,201312,43,34-1-201312-43,KB스타즈,200.0,20,37,10,33,11,13,12,13,25,15,17,8,7,0,81,30,70,42.9,54.1,30.3,84.6,50.0,53.5,80,삼성생명,88,-7,False,81
034,1,201312,43,34-1-201312-43,삼성생명,200.0,24,36,9,21,13,17,11,25,36,21,22,4,15,6,88,33,57,57.9,66.7,42.9,76.5,65.8,68.2,112,KB스타즈,81,7,True,88
034,1,201312,44,34-1-201312-44,KDB생명,200.0,21,48,6,14,5,7,10,26,36,14,19,6,15,5,65,27,62,43.5,43.8,42.9,71.4,48.4,49.9,74,신한은행,69,-4,False,65
034,1,201312,44,34-1-201312-44,신한은행,200.0,25,54,2,11,13,19,12,22,34,15,17,9,7,4,69,27,65,41.5,46.3,18.2,68.4,43.1,47.0,80,KDB생명,65,4,True,69
034,1,201401,45,34-1-201401-45,KEB하나,200.0,25,52,4,8,7,11,13,25,38,17,17,11,18,3,69,29,60,48.3,48.1,50.0,63.6,51.7,53.2,85,우리은행,67,2,True,69
034,1,201401,45,34-1-201401-45,우리은행,200.0,21,47,5,15,10,14,12,20,32,14,19,10,16,3,67,26,62,41.9,44.7,33.3,71.4,46.0,49.1,70,KEB하나,69,-2,False,67
034,1,201401,46,34-1-201401-46,KB스타즈,200.0,12,39,8,25,11,17,17,24,41,10,21,2,15,6,59,20,64,31.2,30.8,32.0,64.7,37.5,41.3,53,삼성생명,70,-11,False,59
034,1,201401,46,34-1-201401-46,삼성생명,200.0,24,54,2,10,16,20,10,24,34,14,19,9,4,7,70,26,64,40.6,44.4,20.0,80.0,42.2,48.1,88,KB스타즈,59,11,True,70
034,1,201401,47,34-1-201401-47,KDB생명,225.0,19,42,9,17,11,17,7,23,30,18,18,6,15,4,76,28,59,47.5,45.2,52.9,64.7,55.1,57.2,82,신한은행,81,-5,False,76
034,1,201401,47,34-1-201401-47,신한은행,225.0,30,51,5,25,6,12,15,23,38,15,18,7,9,3,81,35,76,46.1,58.8,20.0,50.0,49.3,49.8,88,KDB생명,76,5,True,81
034,1,201401,48,34-1-201401-48,KEB하나,200.0,10,38,4,17,14,23,10,22,32,7,19,10,18,5,46,14,55,25.5,26.3,23.5,60.9,29.1,35.3,32,우리은행,69,-23,False,46
034,1,201401,48,34-1-201401-48,우리은행,200.0,25,49,2,9,13,16,6,33,39,13,18,10,14,4,69,27,58,46.6,51.0,22.2,81.2,48.3,53.0,87,KEB하나,46,23,True,69
034,1,201401,49,34-1-201401-49,삼성생명,200.0,29,49,0,12,14,16,8,23,31,11,18,6,11,6,72,29,61,47.5,59.2,0.0,87.5,47.5,52.9,81,신한은행,75,-3,False,72
034,1,201401,49,34-1-201401-49,신한은행,200.0,18,36,9,22,12,15,7,24,31,19,19,6,11,6,75,27,58,46.6,50.0,40.9,80.0,54.3,58.0,92,삼성생명,72,3,True,75
034,1,201401,50,34-1-201401-50,KB스타즈,200.0,19,41,4,21,14,18,13,24,37,13,20,13,10,3,64,23,62,37.1,46.3,19.0,77.8,40.3,45.8,77,KDB생명,56,8,True,64
034,1,201401,50,34-1-201401-50,KDB생명,200.0,14,36,5,15,13,16,9,22,31,16,19,6,18,3,56,19,51,37.3,38.9,33.3,81.2,42.2,48.2,59,KB스타즈,64,-8,False,56
034,1,201401,51,34-1-201401-51,삼성생명,200.0,17,39,3,18,10,15,8,27,35,17,17,1,10,1,53,20,57,35.1,43.6,16.7,66.7,37.7,41.7,55,우리은행,76,-23,False,53
034,1,201401,51,34-1-201401-51,우리은행,200.0,28,52,4,19,8,8,11,30,41,16,17,6,4,2,76,32,71,45.1,53.8,21.1,100.0,47.9,51.0,98,삼성생명,53,23,True,76
034,1,201401,52,34-1-201401-52,KEB하나,200.0,20,43,4,12,6,13,8,24,32,12,19,12,20,5,58,24,55,43.6,46.5,33.3,46.2,47.3,47.8,61,신한은행,56,2,True,58
034,1,201401,52,34-1-201401-52,신한은행,200.0,15,37,5,24,11,14,13,27,40,12,20,9,17,3,56,20,61,32.8,40.5,20.8,78.6,36.9,41.7,59,KEB하나,58,-2,False,56
034,1,201401,53,34-1-201401-53,KDB생명,200.0,20,39,4,14,8,12,7,22,29,14,14,4,15,5,60,24,53,45.3,51.3,28.6,66.7,49.1,51.5,64,우리은행,69,-9,False,60
034,1,201401,53,34-1-201401-53,우리은행,200.0,24,53,5,13,6,12,11,20,31,18,17,10,10,4,69,29,66,43.9,45.3,38.5,50.0,47.7,48.4,79,KDB생명,60,9,True,69
034,1,201401,54,34-1-201401-54,KB스타즈,200.0,18,40,6,17,16,19,8,25,33,13,20,4,8,2,70,24,57,42.1,45.0,35.3,84.2,47.4,53.5,78,KEB하나,60,10,True,70
034,1,201401,54,34-1-201401-54,KEB하나,200.0,17,35,6,23,8,15,6,26,32,13,18,5,11,1,60,23,58,39.7,48.6,26.1,53.3,44.8,46.4,58,KB스타즈,70,-10,False,60
034,1,201401,55,34-1-201401-55,KDB생명,200.0,16,36,4,18,11,14,9,27,36,16,16,4,16,2,55,20,54,37.0,44.4,22.2,78.6,40.7,45.7,60,삼성생명,70,-15,False,55
034,1,201401,55,34-1-201401-55,삼성생명,200.0,24,54,3,14,13,14,12,21,33,18,16,14,7,2,70,27,68,39.7,44.4,21.4,92.9,41.9,47.2,88,KDB생명,55,15,True,70
034,1,201401,56,34-1-201401-56,신한은행,200.0,24,44,7,24,10,11,12,22,34,20,21,5,7,1,79,31,68,45.6,54.5,29.2,90.9,50.7,54.2,94,우리은행,80,-1,False,79
034,1,201401,56,34-1-201401-56,우리은행,200.0,25,47,4,19,18,21,16,23,39,16,17,4,8,2,80,29,66,43.9,53.2,21.1,85.7,47.0,53.2,93,신한은행,79,1,True,80
034,1,201401,57,34-1-201401-57,KEB하나,200.0,15,44,8,25,7,10,13,18,31,13,22,7,10,2,61,23,69,33.3,34.1,32.0,70.0,39.1,41.6,55,삼성생명,68,-7,False,61
034,1,201401,57,34-1-201401-57,삼성생명,200.0,18,35,4,15,20,25,8,23,31,15,19,5,14,8,68,22,50,44.0,51.4,26.7,80.0,48.0,55.7,80,KEB하나,61,7,True,68
034,1,201401,58,34-1-201401-58,KB스타즈,200.0,20,43,6,21,7,8,14,19,33,13,19,9,12,3,65,26,64,40.6,46.5,28.6,87.5,45.3,48.1,72,우리은행,66,-1,False,65
034,1,201401,58,34-1-201401-58,우리은행,200.0,23,45,3,17,11,14,15,25,40,15,16,4,13,1,66,26,62,41.9,51.1,17.6,78.6,44.4,48.4,74,KB스타즈,65,1,True,66
034,1,201401,59,34-1-201401-59,KDB생명,200.0,14,33,5,12,18,19,8,23,31,12,20,7,22,3,61,19,45,42.2,42.4,41.7,94.7,47.8,57.2,65,KEB하나,57,4,True,61
034,1,201401,59,34-1-201401-59,KEB하나,200.0,20,38,2,20,11,18,15,15,30,11,24,15,16,4,57,22,58,37.9,52.6,10.0,61.1,39.7,43.2,58,KDB생명,61,-4,False,57
034,1,201401,60,34-1-201401-60,KB스타즈,200.0,16,36,6,22,16,21,12,13,25,10,17,7,10,4,66,22,58,37.9,44.4,27.3,76.2,43.1,49.1,61,신한은행,71,-5,False,66
034,1,201401,60,34-1-201401-60,신한은행,200.0,23,42,4,19,13,15,18,19,37,15,20,9,14,4,71,27,61,44.3,54.8,21.1,86.7,47.5,52.5,86,KB스타즈,66,5,True,71
034,1,201401,61,34-1-201401-61,삼성생명,200.0,21,37,6,22,8,11,9,21,30,16,17,8,12,5,68,27,59,45.8,56.8,27.3,72.7,50.8,53.3,80,우리은행,62,6,True,68
034,1,201401,61,34-1-201401-61,우리은행,200.0,20,46,5,20,7,10,16,21,37,20,17,4,13,0,62,25,66,37.9,43.5,25.0,70.0,41.7,44.0,66,삼성생명,68,-6,False,62
034,1,201401,62,34-1-201401-62,KDB생명,200.0,18,42,6,10,8,12,11,22,33,15,14,4,20,3,62,24,52,46.2,42.9,60.0,66.7,51.9,54.1,65,KEB하나,74,-12,False,62
034,1,201401,62,34-1-201401-62,KEB하나,200.0,21,41,8,19,8,12,8,15,23,16,18,12,8,1,74,29,60,48.3,51.2,42.1,66.7,55.0,56.7,83,KDB생명,62,12,True,74
034,1,201401,63,34-1-201401-63,KB스타즈,200.0,15,30,12,23,21,28,6,21,27,13,18,9,14,1,87,27,53,50.9,50.0,52.2,75.0,62.3,66.6,90,신한은행,78,9,True,87
034,1,201401,63,34-1-201401-63,신한은행,200.0,25,47,5,17,13,22,15,20,35,11,23,11,13,1,78,30,64,46.9,53.2,29.4,59.1,50.8,52.9,80,KB스타즈,87,-9,False,78
034,1,201401,64,34-1-201401-64,KDB생명,200.0,16,36,6,15,13,16,9,17,26,15,12,10,15,3,63,22,51,43.1,44.4,40.0,81.2,49.0,54.3,70,삼성생명,62,1,True,63
034,1,201401,64,34-1-201401-64,삼성생명,200.0,15,33,8,19,8,9,10,19,29,13,20,12,20,4,62,23,52,44.2,45.5,42.1,88.9,51.9,55.4,70,KDB생명,63,-1,False,62
034,1,201401,65,34-1-201401-65,신한은행,200.0,20,48,3,21,14,19,16,20,36,8,15,9,11,1,63,23,69,33.3,41.7,14.3,73.7,35.5,40.7,55,우리은행,74,-11,False,63
034,1,201401,65,34-1-201401-65,우리은행,200.0,29,47,3,9,7,10,4,27,31,20,18,6,17,3,74,32,56,57.1,61.7,33.3,70.0,59.8,61.3,90,신한은행,63,11,True,74
034,1,201401,66,34-1-201401-66,KB스타즈,200.0,21,37,6,13,13,15,8,23,31,15,28,9,19,2,73,27,50,54.0,56.8,46.2,86.7,60.0,64.5,86,KEB하나,59,14,True,73
034,1,201401,66,34-1-201401-66,KEB하나,200.0,16,38,2,14,21,31,12,16,28,12,14,10,14,2,59,18,52,34.6,42.1,14.3,67.7,36.5,44.9,53,KB스타즈,73,-14,False,59
