season_gu,team,name,gp,pos,min_total,fg2_m,fg2_a,fg3_m,fg3_a,ft_m,ft_a,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts,fg_m,fg_a,fg_pct,fg2_pct,fg3_pct,ft_pct,efg_pct,ts_pct,eff,min_per_game,scope
043,신한은행,김소니아,30,F,34.13,5.23,11.93,1.53,4.67,3.8,4.57,2.9,6.53,9.43,2.4,2.7,1.47,2.57,0.1,18.87,6.760000000000001,16.6,40.7,43.8,32.8,83.2,45.3,50.7,19.090000000000003,34.1,per_game
043,신한은행,김아름,29,F,16.84,0.52,1.41,1.24,3.97,0.41,0.59,1.0,2.38,3.38,0.48,2.55,0.59,1.14,0.1,5.17,1.76,5.38,32.7,36.9,31.2,69.5,44.2,45.8,4.779999999999999,16.8,per_game
043,신한은행,김진영,30,F,32.16,3.83,8.3,1.07,3.3,1.13,2.6,2.57,3.5,6.07,2.7,2.43,1.03,1.77,0.5,12.0,4.9,11.600000000000001,42.2,46.1,32.4,43.5,46.9,47.1,12.36,32.2,per_game
043,신한은행,김태연,27,C,12.05,1.81,3.33,0.0,0.0,1.22,1.78,1.22,1.44,2.67,0.3,2.44,0.15,0.85,0.22,4.85,1.81,3.33,54.4,54.4,0.0,68.5,54.4,59.0,5.26,12.1,per_game
043,신한은행,변소정,20,F,11.21,1.15,2.75,0.05,0.55,0.65,0.95,0.8,1.05,1.85,0.3,1.3,0.1,0.7,0.05,3.1,1.2,3.3,36.4,41.8,9.1,68.4,37.1,41.7,2.3,11.2,per_game
043,신한은행,심수현,11,G,3.52,0.55,1.18,0.0,0.18,0.09,0.36,0.0,0.55,0.55,0.36,0.27,0.18,0.45,0.0,1.18,0.55,1.3599999999999999,40.4,46.6,0.0,25.0,40.4,38.9,0.7400000000000002,3.5,per_game
043,신한은행,유승희,18,G,25.99,1.89,3.89,1.33,3.94,1.22,1.72,0.89,3.0,3.89,2.61,1.89,0.67,1.72,0.22,9.0,3.2199999999999998,7.83,41.1,48.6,33.8,70.9,49.6,52.4,9.559999999999999,26.0,per_game
043,신한은행,이경은,30,G,23.55,1.97,4.1,0.87,2.5,1.23,1.4,0.93,1.8,2.73,3.43,2.1,0.87,1.07,0.1,7.77,2.84,6.6,43.0,48.0,34.8,87.9,49.6,53.8,9.899999999999999,23.5,per_game
043,신한은행,이다연,15,F,5.78,0.4,1.07,0.13,0.6,0.53,0.67,0.47,0.47,0.93,0.47,0.47,0.13,0.2,0.0,1.73,0.53,1.67,31.7,37.4,21.7,79.1,35.6,44.0,1.7799999999999998,5.8,per_game
043,신한은행,이수정,5,C,4.82,0.6,2.0,0.0,0.0,0.0,0.0,1.0,1.2,2.2,0.0,0.0,0.0,0.2,0.4,1.2,0.6,2.0,30.0,30.0,0.0,0.0,30.0,30.0,2.2,4.8,per_game
043,신한은행,이혜미,23,G,10.24,0.48,1.22,0.57,1.7,0.87,1.0,0.3,1.09,1.39,1.26,1.52,0.26,0.74,0.0,3.52,1.0499999999999998,2.92,36.0,39.3,33.5,87.0,45.7,52.4,3.6899999999999995,10.2,per_game
043,신한은행,장은혜,8,C,2.22,0.12,0.62,0.0,0.0,0.25,0.5,0.25,0.38,0.62,0.0,0.12,0.0,0.12,0.0,0.5,0.12,0.62,19.4,19.4,0.0,50.0,19.4,29.8,0.25,2.2,per_game
043,신한은행,팀합계,30,팀합계,203.33,18.5,41.33,7.4,24.93,11.57,16.07,12.9,23.97,36.87,16.37,19.23,7.03,11.57,1.8,70.77,25.9,66.25999999999999,39.1,44.8,29.7,72.0,44.7,48.3,76.41000000000003,203.3,per_game
043,신한은행,한채진,29,F,26.87,1.1,2.76,0.52,2.34,0.76,1.1,1.79,2.48,4.28,2.07,1.66,1.34,0.55,0.38,4.52,1.62,5.1,31.8,39.9,22.2,69.1,36.9,40.5,8.220000000000002,26.9,per_game
043,우리은행,고아라,24,F,19.17,1.21,2.71,0.79,2.17,0.92,1.17,0.58,2.42,3.0,0.96,1.58,0.83,0.58,0.21,5.71,2.0,4.88,41.0,44.6,36.4,78.6,49.1,52.9,7.000000000000003,19.2,per_game
043,우리은행,김단비,30,F,31.93,5.1,9.97,1.73,4.7,1.77,2.3,3.13,5.63,8.77,6.1,2.97,1.53,3.03,1.3,17.17,6.83,14.670000000000002,46.6,51.2,36.8,77.0,52.5,54.7,23.469999999999995,31.9,per_game
043,우리은행,김은선,16,G,15.3,0.5,2.06,1.0,2.88,0.19,0.25,0.62,0.44,1.06,0.81,1.38,0.12,0.44,0.12,4.19,1.5,4.9399999999999995,30.4,24.3,34.7,76.0,40.5,41.5,2.3600000000000008,15.3,per_game
043,우리은행,김정은,30,F,25.94,2.3,4.7,0.9,3.23,1.03,1.53,1.1,2.83,3.93,2.4,1.6,0.77,0.83,0.43,8.33,3.1999999999999997,7.93,40.4,48.9,27.9,67.3,46.0,48.4,9.799999999999999,25.9,per_game
043,우리은행,나윤정,27,G,17.72,0.59,0.96,1.0,3.56,0.0,0.0,0.26,1.07,1.33,1.04,1.89,0.41,0.56,0.04,4.19,1.5899999999999999,4.52,35.2,61.5,28.1,0.0,46.2,46.3,3.5200000000000014,17.7,per_game
043,우리은행,노현지,10,F,16.46,0.6,1.2,0.8,2.6,0.2,0.3,1.0,1.6,2.6,0.4,1.3,0.0,0.6,0.3,3.8,1.4,3.8,36.8,50.0,30.8,66.7,47.4,48.3,4.000000000000001,16.5,per_game
043,우리은행,박다정,23,F,9.76,0.35,1.0,0.3,0.7,0.17,0.26,0.57,0.74,1.3,0.13,1.17,0.17,0.3,0.09,1.78,0.6499999999999999,1.7,38.2,35.0,42.9,65.4,47.1,49.1,2.03,9.8,per_game
043,우리은행,박지현,29,G,32.78,4.48,8.1,1.28,3.76,2.48,3.03,2.34,6.52,8.86,4.48,2.79,1.21,2.31,0.41,15.28,5.760000000000001,11.86,48.6,55.3,34.0,81.8,54.0,57.9,21.280000000000005,32.8,per_game
043,우리은행,박혜진,26,G,33.14,3.12,6.69,1.62,4.27,1.69,2.15,1.77,4.42,6.19,3.81,2.15,0.88,1.38,0.54,12.77,4.74,10.96,43.2,46.6,37.9,78.6,50.6,53.6,16.13,33.1,per_game
043,우리은행,방지온,3,C,4.78,0.67,1.67,0.0,0.0,0.0,0.0,0.67,0.33,1.0,0.0,1.0,0.0,0.33,0.0,1.33,0.67,1.67,40.1,40.1,0.0,0.0,40.1,39.8,1.0,4.8,per_game
043,우리은행,백지원,17,G,2.33,0.12,0.53,0.06,0.18,0.06,0.12,0.06,0.18,0.24,0.12,0.18,0.06,0.41,0.0,0.47,0.18,0.71,25.4,22.6,33.3,50.0,29.6,30.8,-0.11000000000000015,2.3,per_game
043,우리은행,이재원,15,G,3.89,0.13,0.73,0.0,0.33,0.07,0.13,0.07,0.47,0.53,0.2,0.33,0.13,0.6,0.0,0.33,0.13,1.06,12.3,17.8,0.0,53.8,12.3,14.8,-0.4,3.9,per_game
043,우리은행,최이샘,27,F,25.93,2.15,4.37,1.22,3.22,0.67,1.04,1.44,3.3,4.74,1.33,1.56,0.67,1.0,0.44,8.63,3.37,7.59,44.4,49.2,37.9,64.4,52.4,53.6,10.22,25.9,per_game
043,우리은행,팀합계,30,팀합계,200.0,18.93,39.07,8.97,26.3,8.43,11.2,11.5,26.5,38.0,19.9,16.2,6.17,10.53,3.5,73.2,27.9,65.37,42.7,48.5,34.1,75.3,49.5,52.1,89.99999999999997,200.0,per_game
043,우리은행,편선우,20,F,3.35,0.2,1.05,0.0,0.0,0.1,0.2,0.35,0.5,0.85,0.05,0.4,0.0,0.2,0.1,0.5,0.2,1.05,19.0,19.0,0.0,50.0,19.0,22.0,0.3500000000000002,3.3,per_game
043,핑크스타,강유림,1,F,23.52,3.0,6.0,3.0,6.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,12.0,50.0,50.0,50.0,0.0,62.5,62.5,11.0,23.5,per_game
043,핑크스타,강이슬,1,F,20.88,2.0,2.0,7.0,13.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,25.0,9.0,15.0,60.0,100.0,53.8,0.0,83.3,83.3,23.0,20.9,per_game
043,핑크스타,김단비,1,F,16.25,3.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,3.0,0.0,2.0,2.0,0.0,6.0,3.0,4.0,75.0,75.0,0.0,0.0,75.0,75.0,13.0,16.2,per_game
043,핑크스타,김소니아,1,F,21.35,4.0,7.0,0.0,1.0,0.0,0.0,2.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,8.0,4.0,8.0,50.0,57.1,0.0,0.0,50.0,50.0,11.0,21.4,per_game
043,핑크스타,박지현,1,G,23.58,4.0,6.0,1.0,2.0,0.0,0.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,11.0,5.0,8.0,62.5,66.7,50.0,0.0,68.8,68.8,14.0,23.6,per_game
043,핑크스타,신지현,1,G,23.38,3.0,3.0,2.0,10.0,0.0,0.0,2.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,12.0,5.0,13.0,38.5,100.0,20.0,0.0,46.2,46.2,11.0,23.4,per_game
043,핑크스타,안혜지,1,G,25.78,1.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,4.0,1.0,0.0,1.0,0.0,2.0,1.0,4.0,25.0,33.3,0.0,0.0,25.0,25.0,6.0,25.8,per_game
043,핑크스타,이경은,1,G,9.28,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,9.3,per_game
043,핑크스타,정예림,1,G,17.1,2.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,33.3,50.0,0.0,0.0,33.3,33.3,2.0,17.1,per_game
043,핑크스타,진안 환승,1,nan,13.48,5.0,9.0,1.0,2.0,0.0,0.0,9.0,4.0,13.0,2.0,0.0,1.0,0.0,0.0,13.0,6.0,11.0,54.5,55.6,50.0,0.0,59.1,59.1,24.0,13.5,per_game
043,핑크스타,팀합계,1,팀합계,200.0,28.0,46.0,14.0,38.0,0.0,0.0,18.0,22.0,40.0,19.0,1.0,3.0,4.0,1.0,98.0,42.0,84.0,50.0,60.9,36.8,0.0,58.3,58.3,115.0,200.0,per_game
043,핑크스타,한채진,1,F,5.38,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,100.0,100.0,0.0,0.0,100.0,100.0,1.0,5.4,per_game
043,하나은행,고서연,19,G,9.91,1.16,2.58,0.37,1.11,0.37,0.37,0.37,1.0,1.37,0.84,1.16,0.26,0.68,0.05,3.79,1.5299999999999998,3.6900000000000004,41.5,45.0,33.3,100.0,46.5,49.2,3.4699999999999993,9.9,per_game
043,하나은행,김단아,9,F,22.63,1.0,2.22,0.67,4.33,1.11,1.44,1.89,2.89,4.78,0.22,2.0,0.44,1.22,0.33,5.11,1.67,6.550000000000001,25.5,45.0,15.5,77.1,30.6,35.6,4.449999999999999,22.6,per_game
043,하나은행,김애나,24,G,23.56,2.83,5.88,0.79,3.67,1.46,1.67,0.96,2.75,3.71,2.88,2.17,1.5,1.0,0.21,9.5,3.62,9.55,37.9,48.1,21.5,87.4,42.0,46.2,10.66,23.6,per_game
043,하나은행,김예진,28,F,24.39,0.57,2.21,0.79,3.32,0.71,1.0,0.82,3.0,3.82,1.43,2.68,1.86,0.71,0.07,4.21,1.3599999999999999,5.529999999999999,24.6,25.8,23.8,71.0,31.7,35.3,6.22,24.4,per_game
043,하나은행,김지영,30,G,28.35,1.97,4.47,0.67,2.63,0.87,1.43,0.63,2.53,3.17,3.93,2.67,1.47,2.2,0.3,6.8,2.64,7.1,37.2,44.1,25.5,60.8,41.9,44.0,8.45,28.3,per_game
043,하나은행,김하나,27,C,14.05,1.33,3.22,0.26,0.78,0.81,1.48,0.78,1.56,2.33,0.85,1.85,0.44,0.74,0.22,4.26,1.59,4.0,39.8,41.3,33.3,54.7,43.0,45.8,4.279999999999999,14.0,per_game
043,하나은행,박소희,26,G,14.95,0.96,2.62,0.54,3.54,0.88,1.19,0.42,1.5,1.92,1.04,1.62,0.65,0.85,0.0,4.42,1.5,6.16,24.4,36.6,15.3,73.9,28.7,33.1,2.21,14.9,per_game
043,하나은행,박진영,14,F,6.44,0.57,1.93,0.0,0.29,0.07,0.21,0.57,0.64,1.21,0.36,0.57,0.0,0.29,0.0,1.21,0.57,2.2199999999999998,25.7,29.5,0.0,33.3,25.7,26.2,0.7,6.4,per_game
043,하나은행,서예원,5,F,2.14,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.6,0.2,0.2,100.0,0.0,100.0,0.0,150.0,150.0,0.6,2.1,per_game
043,하나은행,신지현,25,G,30.61,4.0,8.76,1.68,5.0,2.28,2.64,0.56,3.08,3.64,4.56,3.04,1.2,2.56,0.44,15.32,5.68,13.76,41.3,45.7,33.6,86.4,47.4,51.3,14.16,30.6,per_game
043,하나은행,양인영,25,C,28.87,3.64,8.96,0.0,0.12,1.8,2.68,2.6,5.12,7.72,2.04,2.24,0.76,2.0,1.2,9.08,3.64,9.08,40.1,40.6,0.0,67.2,40.1,44.3,12.48,28.9,per_game
043,하나은행,이다현,18,F,3.15,0.28,0.94,0.06,0.67,0.0,0.0,0.39,0.5,0.89,0.0,0.44,0.28,0.28,0.0,0.72,0.34,1.6099999999999999,21.1,29.8,9.0,0.0,23.0,22.4,0.3400000000000001,3.1,per_game
043,하나은행,이정현,7,C,3.58,0.71,1.29,0.0,0.0,0.29,0.29,0.43,0.43,0.86,0.43,0.43,0.14,0.57,0.0,1.71,0.71,1.29,55.0,55.0,0.0,100.0,55.0,60.3,1.9900000000000002,3.6,per_game
043,하나은행,이채은,14,G,4.34,0.14,0.64,0.14,0.86,0.21,0.29,0.07,0.36,0.43,0.0,0.5,0.0,0.21,0.07,0.93,0.28,1.5,18.7,21.9,16.3,72.4,23.3,28.6,-0.07999999999999985,4.3,per_game
043,하나은행,이하은,16,C,6.48,0.94,1.94,0.0,0.12,0.44,0.56,0.75,1.0,1.75,0.31,1.12,0.0,0.31,0.06,2.31,0.94,2.06,45.6,48.5,0.0,78.6,45.6,50.1,2.88,6.5,per_game
043,하나은행,정예림,29,G,33.14,3.34,8.17,1.03,3.34,1.66,2.07,2.93,3.45,6.38,1.76,2.62,1.0,1.28,0.41,11.45,4.37,11.51,38.0,40.9,30.8,80.2,42.4,46.1,12.169999999999998,33.1,per_game
043,하나은행,최민주,9,F,5.12,0.78,2.11,0.0,0.22,0.11,0.11,0.22,0.56,0.78,0.0,0.44,0.22,0.44,0.11,1.67,0.78,2.33,33.5,37.0,0.0,100.0,33.5,35.1,0.7900000000000003,5.1,per_game
043,하나은행,팀합계,30,팀합계,203.33,18.83,45.1,5.7,23.03,10.23,13.8,10.6,23.47,34.07,17.47,19.87,8.53,11.73,2.73,65.0,24.529999999999998,68.13,36.0,41.8,24.8,74.1,40.2,43.8,68.9,203.3,per_game
044,BNK썸,고세림,1,F,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,per_game
044,BNK썸,김민아,16,G,7.91,0.44,1.31,0.19,1.19,0.19,0.38,0.12,0.69,0.81,0.62,0.81,0.19,0.25,0.0,1.62,0.63,2.5,25.2,33.6,16.0,50.0,29.0,30.4,0.9300000000000002,7.9,per_game
044,BNK썸,김정은,30,G,16.2,0.6,1.33,0.63,1.87,0.57,0.63,0.63,1.0,1.63,0.37,1.93,0.27,0.43,0.37,3.67,1.23,3.2,38.4,45.1,33.7,90.5,48.3,52.8,3.8499999999999996,16.2,per_game
044,BNK썸,김지은,23,F,7.35,0.17,0.43,0.35,1.7,0.26,0.35,0.3,0.43,0.74,0.17,0.91,0.13,0.09,0.09,1.65,0.52,2.13,24.4,39.5,20.6,74.3,32.6,36.1,0.9899999999999998,7.4,per_game
044,BNK썸,김한별,22,F,24.77,2.91,5.23,0.36,1.95,1.09,1.55,3.68,3.68,7.36,3.05,3.09,0.73,0.95,0.32,8.0,3.27,7.180000000000001,45.5,55.6,18.5,70.3,48.1,50.9,14.14,24.8,per_game
044,BNK썸,문지영,2,C,2.29,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,50.0,0.0,56.8,-0.5,2.3,per_game
044,BNK썸,박경림,22,G,4.42,0.09,0.5,0.23,0.59,0.05,0.14,0.36,0.32,0.68,0.59,0.82,0.18,0.32,0.05,0.91,0.32,1.0899999999999999,29.4,18.0,39.0,35.7,39.9,39.5,1.2300000000000004,4.4,per_game
044,BNK썸,박다원,7,F,1.67,0.14,0.14,0.14,0.43,0.0,0.0,0.0,0.29,0.29,0.0,0.0,0.14,0.29,0.0,0.71,0.28,0.5700000000000001,49.1,100.0,32.6,0.0,61.4,62.3,0.56,1.7,per_game
044,BNK썸,박다정,16,F,6.98,0.12,0.94,0.19,0.5,0.06,0.06,0.25,0.38,0.62,0.31,1.0,0.06,0.12,0.12,0.88,0.31,1.44,21.5,12.8,38.0,100.0,28.1,30.0,0.7400000000000002,7.0,per_game
044,BNK썸,박성진,25,C,13.04,0.88,3.2,0.0,0.0,0.2,0.32,0.88,1.48,2.36,0.44,1.56,0.16,0.72,0.24,1.96,0.88,3.2,27.5,27.5,0.0,62.5,27.5,29.3,2.000000000000001,13.0,per_game
044,BNK썸,심수현,18,G,2.94,0.39,1.17,0.0,0.11,0.39,0.61,0.0,0.22,0.22,0.44,0.28,0.11,0.39,0.0,1.17,0.39,1.28,30.5,33.3,0.0,63.9,30.5,37.8,0.43999999999999995,2.9,per_game
044,BNK썸,안혜지,30,G,36.72,3.77,9.93,1.07,3.97,1.0,1.83,1.5,3.07,4.57,7.7,2.67,0.87,2.43,0.0,11.73,4.84,13.9,34.8,38.0,27.0,54.6,38.7,39.9,12.55,36.7,per_game
044,BNK썸,이소희,29,G,35.01,3.38,7.83,1.66,6.03,2.31,2.66,0.76,4.17,4.93,2.62,2.76,1.21,1.83,0.0,14.03,5.04,13.86,36.4,43.2,27.5,86.8,42.4,46.7,11.790000000000001,35.0,per_game
044,BNK썸,진안,30,C,36.41,7.17,14.8,0.0,0.03,3.13,4.77,3.8,6.63,10.43,2.7,2.7,0.67,1.9,0.33,17.47,7.17,14.83,48.3,48.4,0.0,65.6,48.3,51.6,20.4,36.4,per_game
044,BNK썸,최민주,13,C,3.16,0.15,0.62,0.0,0.08,0.31,0.31,0.31,0.69,1.0,0.08,0.31,0.08,0.15,0.08,0.62,0.15,0.7,21.4,24.2,0.0,100.0,21.4,37.1,1.1600000000000006,3.2,per_game
044,BNK썸,최서연,10,G,2.98,0.3,0.7,0.4,0.9,0.1,0.2,0.0,0.1,0.1,0.1,0.1,0.0,0.2,0.0,1.9,0.7,1.6,43.7,42.9,44.4,50.0,56.2,56.3,0.8999999999999999,3.0,per_game
044,BNK썸,팀합계,30,팀합계,200.83,21.1,48.53,4.6,17.63,9.43,13.67,12.97,23.53,36.5,18.13,18.87,4.67,9.87,1.53,65.43,25.700000000000003,66.16,38.8,43.5,26.1,69.0,42.3,45.3,71.69,200.8,per_game
044,BNK썸,한엄지,30,F,27.03,2.5,5.27,0.23,1.37,0.73,1.23,2.03,3.2,5.23,0.83,2.63,0.53,1.07,0.2,6.43,2.73,6.64,41.1,47.4,16.8,59.3,42.8,44.8,7.739999999999998,27.0,per_game
044,KB스타즈,강이슬,29,F,31.32,2.28,5.66,2.48,7.0,2.9,3.69,1.69,4.0,5.69,2.17,2.34,0.86,1.79,0.41,14.9,4.76,12.66,37.6,40.3,35.4,78.6,47.4,52.2,13.549999999999997,31.3,per_game
044,KB스타즈,고현지,5,F,6.07,0.6,2.6,0.2,0.6,0.2,0.4,0.4,0.6,1.0,0.2,1.8,0.6,0.6,0.2,2.0,0.8,3.2,25.0,23.1,33.3,50.0,28.1,29.6,0.7999999999999994,6.1,per_game
044,KB스타즈,김민정,22,F,17.19,3.14,5.45,0.23,0.86,1.55,2.0,1.0,1.77,2.77,0.86,1.55,0.73,1.27,0.27,8.5,3.37,6.3100000000000005,53.4,57.6,26.7,77.5,55.2,59.1,8.469999999999999,17.2,per_game
044,KB스타즈,김소담,27,C,10.63,0.41,1.04,0.11,0.63,0.37,0.52,0.44,1.3,1.74,0.63,1.41,0.19,0.15,0.15,1.52,0.52,1.67,31.1,39.4,17.5,71.2,34.4,40.0,2.7800000000000002,10.6,per_game
044,KB스타즈,김예진,22,F,20.52,0.91,2.59,0.64,2.86,0.59,0.86,0.91,2.09,3.0,1.14,2.32,0.82,0.55,0.05,4.32,1.55,5.449999999999999,28.4,35.1,22.4,68.6,34.3,37.1,4.610000000000001,20.5,per_game
044,KB스타즈,노혜경,16,F,3.63,0.06,0.62,0.06,0.5,0.19,0.31,0.06,0.44,0.5,0.25,0.62,0.06,0.19,0.0,0.5,0.12,1.12,10.7,9.7,12.0,61.3,13.4,19.9,0.0,3.6,per_game
044,KB스타즈,박지수,29,C,30.09,7.9,13.03,0.28,0.79,3.66,5.45,4.76,10.48,15.24,5.41,2.0,0.72,3.24,1.76,20.28,8.18,13.82,59.2,60.6,35.4,67.2,60.2,62.5,32.74,30.1,per_game
044,KB스타즈,성수연,11,G,4.68,0.18,1.0,0.09,0.45,0.0,0.0,0.36,0.09,0.45,1.09,0.82,0.27,0.64,0.0,0.64,0.27,1.45,18.6,18.0,20.0,0.0,21.7,22.1,0.6300000000000001,4.7,per_game
044,KB스타즈,신예영,22,G,8.75,0.32,1.09,0.09,0.55,0.32,0.45,0.73,0.55,1.27,0.32,1.27,0.14,0.36,0.0,1.23,0.41000000000000003,1.6400000000000001,25.0,29.4,16.4,71.1,27.7,33.5,1.2400000000000002,8.8,per_game
044,KB스타즈,심성영,23,G,9.15,0.61,2.0,0.61,2.09,0.3,0.7,0.22,0.43,0.65,1.26,0.96,0.35,0.61,0.0,3.35,1.22,4.09,29.8,30.5,29.2,42.9,37.3,38.1,1.729999999999999,9.1,per_game
044,KB스타즈,안정현,9,F,3.17,0.11,0.22,0.11,0.67,0.0,0.0,0.33,0.11,0.44,0.11,0.22,0.11,0.11,0.22,0.56,0.22,0.89,24.7,50.0,16.4,0.0,30.9,31.5,0.66,3.2,per_game
044,KB스타즈,양지수,29,F,12.44,0.31,0.9,0.38,1.86,0.21,0.21,0.83,0.59,1.41,0.41,1.0,0.21,0.28,0.1,1.97,0.69,2.7600000000000002,25.0,34.4,20.4,100.0,31.9,34.5,1.7499999999999991,12.4,per_game
044,KB스타즈,염윤아,25,G,23.72,2.76,5.08,0.12,0.64,0.92,1.2,1.72,2.4,4.12,2.24,2.36,1.28,0.92,0.2,6.8,2.88,5.72,50.3,54.3,18.8,76.7,51.4,54.4,10.6,23.7,per_game
044,KB스타즈,이윤미,28,F,13.63,0.29,0.75,0.5,2.39,0.25,0.36,0.75,0.86,1.61,0.39,1.68,0.54,0.39,0.11,2.32,0.79,3.14,25.2,38.7,20.9,69.4,33.1,35.2,2.12,13.6,per_game
044,KB스타즈,이채은,23,G,7.95,0.61,2.0,0.22,0.87,0.26,0.35,0.3,0.78,1.09,0.3,1.04,0.48,0.3,0.17,2.13,0.83,2.87,28.9,30.5,25.3,74.3,32.8,35.2,1.7400000000000002,7.9,per_game
044,KB스타즈,이혜주,15,G,5.6,0.53,1.47,0.2,0.6,0.13,0.27,0.67,0.73,1.4,0.33,0.6,0.2,0.47,0.0,1.8,0.73,2.07,35.3,36.1,33.3,48.1,40.1,41.1,1.7800000000000007,5.6,per_game
044,KB스타즈,팀합계,30,팀합계,200.0,20.13,41.7,6.8,23.23,12.0,16.53,13.73,26.97,40.7,20.4,18.87,6.97,11.13,3.17,72.67,26.93,64.93,41.5,48.3,29.3,72.6,46.7,50.3,90.25,200.0,per_game
044,KB스타즈,허예은,30,G,30.96,2.43,5.2,1.53,4.13,1.7,2.1,1.17,3.5,4.67,6.2,2.3,1.27,1.73,0.1,11.17,3.96,9.33,42.4,46.7,37.0,81.0,50.6,54.5,15.91,31.0,per_game
044,블루스타,강이슬,1,F,24.08,0.0,0.0,5.0,10.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,1.0,1.0,0.0,15.0,5.0,10.0,50.0,0.0,50.0,0.0,75.0,75.0,16.0,24.1,per_game
044,블루스타,김소니아,1,F,18.55,3.0,3.0,0.0,3.0,0.0,0.0,1.0,3.0,4.0,3.0,0.0,0.0,2.0,0.0,6.0,3.0,6.0,50.0,100.0,0.0,0.0,50.0,50.0,8.0,18.6,per_game
044,블루스타,김정은,1,F,8.7,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,33.3,50.0,0.0,0.0,33.3,33.3,0.0,8.7,per_game
044,블루스타,신지현,1,G,31.42,5.0,7.0,1.0,6.0,0.0,2.0,7.0,2.0,9.0,4.0,2.0,0.0,0.0,1.0,13.0,6.0,13.0,46.2,71.4,16.7,0.0,50.0,46.8,18.0,31.4,per_game
044,블루스타,양인영,1,C,15.52,1.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,50.0,50.0,0.0,0.0,50.0,50.0,6.0,15.5,per_game
044,블루스타,이경은,1,G,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.2,per_game
044,블루스타,이명관,1,F,28.97,4.0,6.0,1.0,3.0,0.0,0.0,1.0,5.0,6.0,3.0,1.0,2.0,1.0,0.0,11.0,5.0,9.0,55.6,66.7,33.3,0.0,61.1,61.1,17.0,29.0,per_game
044,블루스타,정예림,1,G,23.62,2.0,6.0,2.0,13.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,10.0,4.0,19.0,21.1,33.3,15.4,0.0,26.3,26.3,-3.0,23.6,per_game
044,블루스타,진안,1,C,26.1,13.0,17.0,0.0,0.0,0.0,1.0,6.0,4.0,10.0,4.0,0.0,1.0,1.0,1.0,26.0,13.0,17.0,76.5,76.5,0.0,0.0,76.5,74.5,36.0,26.1,per_game
044,블루스타,팀합계,1,팀합계,200.0,29.0,44.0,10.0,41.0,0.0,3.0,18.0,26.0,44.0,20.0,4.0,4.0,7.0,2.0,88.0,39.0,85.0,45.9,65.9,24.4,0.0,51.8,51.0,102.0,200.0,per_game
044,블루스타,허예은,1,G,19.88,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,16.7,0.0,20.0,0.0,25.0,25.0,2.0,19.9,per_game
044,삼성생명,강유림,30,F,31.9,2.13,4.47,0.93,4.47,1.63,1.87,1.07,2.43,3.5,1.8,2.2,0.93,1.13,0.73,8.7,3.06,8.94,34.2,47.7,20.8,87.2,39.4,44.6,8.410000000000002,31.9,per_game
044,삼성생명,김나연,14,F,7.14,0.43,0.86,0.14,1.5,0.14,0.29,0.5,0.57,1.07,0.29,1.14,0.14,0.5,0.0,1.43,0.5700000000000001,2.36,24.2,50.0,9.3,48.3,27.1,28.7,0.49000000000000044,7.1,per_game
